source_file,source_folder,label,window_index,start_index,end_index,rpm,signal_mean,signal_std,signal_min,signal_max,signal_range,signal_rms,signal_energy,signal_abs_mean,signal_peak_abs,signal_crest_factor,signal_skew_like,signal_kurtosis_like
98.mat,normal,normal,443,226816,227840,,0.01697791045673077,0.06454943523170006,-0.18483323076923078,0.214248,0.39908123076923074,0.06674488019472513,4.561796128981207,0.053958246995192305,0.214248,3.2099540724581614,-0.1742376209346418,2.8785003819428843
98.mat,normal,normal,444,227328,228352,,0.01977486418269231,0.06775945997767821,-0.1829556923076923,0.22342707692307692,0.4063827692307692,0.07058604444159272,5.101967021988354,0.057692340144230775,0.22342707692307692,3.165315165163973,-0.1428452354601203,2.8482790432908516
98.mat,normal,normal,445,227840,228864,,0.019811127403846156,0.06459675553661282,-0.1829556923076923,0.22342707692307692,0.4063827692307692,0.06756642357612502,4.674786913145184,0.055219921875,0.22342707692307692,3.3067767256918916,-0.1705148771267506,2.8798909814388
98.mat,normal,normal,446,228352,229376,,0.017544064903846156,0.06278505691219002,-0.19192615384615386,0.17648861538461538,0.3684147692307692,0.0651901647859346,4.351751766852923,0.053011125,0.19192615384615386,2.944096774006309,-0.10561216617231181,2.7276809095342953
98.mat,normal,normal,447,228864,229888,,0.01746481550480769,0.07086275002807668,-0.19192615384615386,0.20778092307692309,0.39970707692307694,0.07298321123490425,5.454386301090461,0.059030208533653844,0.20778092307692309,2.8469687693695884,-0.09928143210689577,2.712273691543901
98.mat,normal,normal,448,229376,230400,,0.017579309495192305,0.06836236048118471,-0.18504184615384617,0.20778092307692309,0.39282276923076925,0.07058643249865518,5.102023119756497,0.05755930709134616,0.20778092307692309,2.9436382562320045,-0.16643552105960063,2.776589892818087
98.mat,normal,normal,449,229888,230912,,0.017052677884615383,0.0616619917995791,-0.18128676923076922,0.18796246153846152,0.3692492307692308,0.06397651956560164,4.191226937065278,0.05226874759615384,0.18796246153846152,2.9379913570132,-0.18872349992631193,2.7797533346485466
98.mat,normal,normal,450,230400,231424,,0.018939384014423077,0.06556492582276724,-0.19359507692307693,0.2209236923076923,0.41451876923076925,0.06824558421605573,4.769238799350532,0.05492146334134615,0.2209236923076923,3.2371866230208006,-0.21176248301707812,2.999971047539149
98.mat,normal,normal,451,230912,231936,,0.01973737860576923,0.06855179788022003,-0.2705741538461538,0.2209236923076923,0.49149784615384606,0.07133661827447399,5.21104702140213,0.05677801802884615,0.2705741538461538,3.7929209484153383,-0.3844952550330375,3.5659285433128947
98.mat,normal,normal,452,231424,232448,,0.019388599759615384,0.06888509222647024,-0.2705741538461538,0.23072861538461537,0.5013027692307692,0.07156167781493017,5.243979501248378,0.05713087139423077,0.2705741538461538,3.7809923146592563,-0.2144438416703369,3.4682149883600304
98.mat,normal,normal,453,231936,232960,,0.01672467908653846,0.0650308070276791,-0.1883796923076923,0.23072861538461537,0.41910830769230767,0.06714700852025304,4.616930051296189,0.05420169951923077,0.23072861538461537,3.4361711782228728,-0.013673351756153918,3.0107125634913956
98.mat,normal,normal,454,232448,233472,,0.016966501802884615,0.06235377904205407,-0.1733593846153846,0.214248,0.3876073846153846,0.06462086307263769,4.276076486914651,0.05233944050480769,0.214248,3.3154617535184734,-0.2332117603886803,3.010753376671774
98.mat,normal,normal,455,232960,233984,,0.01819191346153846,0.06436824879231533,-0.1777403076923077,0.214248,0.3919883076923077,0.06688958938415983,4.581598380013064,0.05409861418269231,0.214248,3.2030096457361896,-0.19491061428776088,2.884735494640999
98.mat,normal,normal,456,233472,234496,,0.016434369591346157,0.06162202273793956,-0.1777403076923077,0.19964492307692308,0.3773852307692308,0.06377587467201139,4.164978882744426,0.05063466165865385,0.19964492307692308,3.1304145039253943,-0.06817744860510459,2.8959339347288413
98.mat,normal,normal,457,233984,235008,,0.017986761418269232,0.059633048263814305,-0.1597993846153846,0.19588984615384614,0.35568923076923076,0.06228662803164211,3.9727350083093964,0.04932348137019231,0.19588984615384614,3.144974328216765,-0.07326402656785169,3.038051150303301
98.mat,normal,normal,458,234496,235520,,0.020361798677884617,0.06113437593855674,-0.15479261538461536,0.19067446153846154,0.3454670769230769,0.06443612935919948,4.251663121198581,0.0516895546875,0.19067446153846154,2.9591234518849943,-0.010145155998003405,2.8622112451245467
98.mat,normal,normal,459,235008,236032,,0.017198138221153847,0.06428383365335404,-0.17815753846153848,0.19067446153846154,0.36883200000000005,0.0665446258344429,4.53446372090471,0.05332690024038461,0.19067446153846154,2.86536229101321,-0.03290432919368372,2.77716463398321
98.mat,normal,normal,460,235520,236544,,0.014230462139423077,0.06353292327975436,-0.17815753846153848,0.17711446153846155,0.35527200000000003,0.06510713012545329,4.340672914608851,0.05203425901442307,0.17815753846153848,2.7363752344100383,-0.12910325039533846,2.8111676288342826
98.mat,normal,normal,461,236032,237056,,0.015011751201923076,0.06038553983800142,-0.15562707692307692,0.17711446153846155,0.3327415384615385,0.06222351722359718,3.9646884819715025,0.04989208052884615,0.17711446153846155,2.8464231762914163,-0.10151998321832165,2.7880922356212103
98.mat,normal,normal,462,236544,237568,,0.01654703004807692,0.06549014170133863,-0.16584923076923075,0.22321846153846153,0.3890676923076923,0.06754822620523335,4.672269172196733,0.05527003846153846,0.22321846153846153,3.3045791736550876,-0.08526340904759315,2.694557953855604
98.mat,normal,normal,463,237056,238080,,0.016704102764423075,0.07023025423758134,-0.17481969230769231,0.22321846153846153,0.3980381538461538,0.07218944285309119,5.3363872352662725,0.05999912920673077,0.22321846153846153,3.0921205748828005,-0.19329730146638388,2.5953145554482973
98.mat,normal,normal,464,237568,238592,,0.016778055288461536,0.06404195682438467,-0.17481969230769231,0.17419384615384614,0.3490135384615385,0.06620328823524572,4.488064382114841,0.05432189783653846,0.17481969230769231,2.6406496862187585,-0.24576333784446253,2.618813699076462
98.mat,normal,normal,465,238080,239104,,0.017119703725961537,0.05978416452576926,-0.19505538461538463,0.17252492307692308,0.3675803076923077,0.06218706122425267,3.9600441177179646,0.050159980168269225,0.19505538461538463,3.1365911296058697,-0.14106495048522355,2.791759034198277
98.mat,normal,normal,466,238592,239616,,0.014637710336538462,0.06263913443514421,-0.20924123076923076,0.21654276923076923,0.425784,0.06432669528804097,4.237233896120804,0.05131001322115385,0.21654276923076923,3.366297122178769,-0.2061772214587685,3.3242066647273516
98.mat,normal,normal,467,239104,240128,,0.015125837740384614,0.06047763082411795,-0.20924123076923076,0.21654276923076923,0.425784,0.06234047479324123,3.979606832585467,0.05082596033653846,0.21654276923076923,3.4735502086803582,-0.2300811229551477,3.09063841719371
98.mat,normal,normal,468,239616,240640,,0.016583700721153845,0.0617504855761153,-0.16647507692307692,0.19442953846153843,0.3609046153846154,0.06393857676313121,4.186256996858698,0.052022239182692304,0.19442953846153843,3.040879986722055,-0.10156070318016149,2.712026958546139
98.mat,normal,normal,469,240128,241152,,0.015219959134615385,0.06546414962374908,-0.19964492307692308,0.19442953846153843,0.3940744615384615,0.06721013347717716,4.62561489102845,0.05395763581730769,0.19964492307692308,2.9704586606980463,-0.18740835629175304,2.959290516457621
98.mat,normal,normal,470,240640,241664,,0.01631946814903846,0.06186377176126892,-0.19964492307692308,0.1704387692307692,0.3700836923076923,0.06398008516091437,4.191694128330603,0.05134566526442307,0.19964492307692308,3.1204229030280555,-0.27577245286390695,3.0310214979585863
98.mat,normal,normal,471,241152,242176,,0.016793334735576922,0.061559339463964045,-0.1940123076923077,0.16710092307692306,0.36111323076923074,0.06380884238709157,4.169286007583431,0.05102663040865384,0.1940123076923077,3.040523858939581,-0.21858646958903327,2.9086516516607483
98.mat,normal,normal,472,241664,242688,,0.015474209134615384,0.06398435077986692,-0.200688,0.17481969230769231,0.3755076923076923,0.06582893203647519,4.437451052096378,0.05305716706730769,0.200688,3.04862913294343,-0.3203243379169679,3.0368042301329083
98.mat,normal,normal,473,242176,243200,,0.014670306490384614,0.0647768981788127,-0.200688,0.17481969230769231,0.3755076923076923,0.06641735037014114,4.51713477651465,0.053469508413461535,0.200688,3.0216200868982646,-0.2716051006132174,3.0390622081009186
98.mat,normal,normal,474,242688,243712,,0.01653908473557692,0.06849795527349496,-0.20673784615384616,0.19442953846153843,0.4011673846153846,0.07046638347850917,5.084683469353278,0.05637158473557692,0.20673784615384616,2.9338506667361917,-0.10822743893732617,2.8355129563236368
98.mat,normal,normal,475,243200,244224,,0.01894529206730769,0.06666413869305093,-0.22405292307692307,0.19442953846153843,0.41848246153846147,0.06930390666623291,4.918304234702769,0.05606090264423077,0.22405292307692307,3.23290466369706,-0.29417605844166295,3.0503713794186416
98.mat,normal,normal,476,243712,244736,,0.017235623798076923,0.062417117787557354,-0.22405292307692307,0.16605784615384614,0.3901107692307692,0.06475309506590897,4.293594440309397,0.05320099759615385,0.22405292307692307,3.460111410047822,-0.3306369377931093,2.9524231665129133
98.mat,normal,normal,477,244224,245248,,0.016900698317307693,0.0640956804347244,-0.16835261538461538,0.20298276923076922,0.3713353846153846,0.06628642284814408,4.499343210499029,0.053434875,0.20298276923076922,3.062207319479606,0.07614813893498688,2.6800946609506062
98.mat,normal,normal,478,244736,245760,,0.016142022836538462,0.06660403773319777,-0.18983999999999998,0.20298276923076922,0.3928227692307692,0.06853220223822201,4.809382649467455,0.05521421754807692,0.20298276923076922,2.9618597184755155,-0.07724842740179623,2.76149728862809
98.mat,normal,normal,479,245248,246272,,0.01340109375,0.07103131923769195,-0.20632061538461538,0.23615261538461538,0.44247323076923073,0.07228442174039434,5.350438529375431,0.05770089663461538,0.23615261538461538,3.2669918316491198,-0.007184120744422831,2.981784619317132
98.mat,normal,normal,480,245760,246784,,0.014270799879807694,0.06678251289717328,-0.20632061538461538,0.23615261538461538,0.44247323076923073,0.06829026107777475,4.775485192264331,0.05447245132211538,0.23615261538461538,3.458071643805939,0.09503286237980343,3.139059510587721
98.mat,normal,normal,481,246272,247296,,0.01665093028846154,0.06095296118264788,-0.16897846153846155,0.168144,0.33712246153846154,0.06318636685555347,4.088337363358296,0.051828292067307685,0.16897846153846155,2.674286716343079,-0.186062053047125,2.6625721680546066
98.mat,normal,normal,482,246784,247808,,0.015343009615384616,0.07051309509388198,-0.2221753846153846,0.17273353846153844,0.39490892307692305,0.0721630412591974,5.332484632347265,0.058774124999999997,0.2221753846153846,3.078797411188499,-0.35799698982656264,2.8932971243292838
98.mat,normal,normal,483,247296,248320,,0.012542185096153846,0.06720445061310361,-0.2221753846153846,0.17273353846153844,0.39490892307692305,0.06836479056645509,4.785914459335952,0.054619745192307695,0.2221753846153846,3.249851023768816,-0.2337292654372806,3.0612588197621573
98.mat,normal,normal,484,247808,248832,,0.013426355769230769,0.0590067665755094,-0.14311015384615386,0.20861538461538462,0.3517255384615385,0.06051500252779148,3.749955103681136,0.04860086538461538,0.20861538461538462,3.447333320627902,0.12137381454853136,2.76380070989619
98.mat,normal,normal,485,248320,249344,,0.013926503004807692,0.06731063889819272,-0.19630707692307692,0.20861538461538462,0.40492246153846156,0.06873623203832033,4.838061665101633,0.05544218689903846,0.20861538461538462,3.0350133899694542,-0.1549803343140884,2.8190681156536432
98.mat,normal,normal,486,248832,249856,,0.012772191706730768,0.06783115532528945,-0.19630707692307692,0.19985353846153847,0.3961606153846154,0.0690231447686718,4.8785351820871945,0.05523927584134615,0.19985353846153847,2.8954568663662577,-0.20276834988044695,2.8937661919527384
98.mat,normal,normal,487,249344,250368,,0.013923650841346152,0.06571701755766679,-0.21341353846153846,0.18650215384615382,0.3999156923076923,0.06717584721777912,4.620896716212638,0.053428559495192304,0.21341353846153846,3.1769385470716967,-0.16538746978586413,3.0431769295613513
98.mat,normal,normal,488,249856,250880,,0.016489375600961538,0.06428982622605911,-0.21341353846153846,0.17481969230769231,0.3882332307692308,0.06637078622320565,4.51080321421974,0.053440375600961536,0.21341353846153846,3.2154740150374446,-0.31060420292384894,3.0254238775866367
98.mat,normal,normal,489,250368,251392,,0.013959099158653844,0.06940508140667233,-0.19985353846153847,0.21633415384615384,0.4161876923076923,0.07079492760352216,5.132207896973254,0.05760249699519231,0.21633415384615384,3.0557860734691262,-0.1515781392940253,2.8567995614894723
98.mat,normal,normal,490,250880,251904,,0.012710870192307691,0.07248331698907223,-0.2056947692307692,0.21633415384615384,0.4220289230769231,0.07358938417179493,5.54536700189084,0.05923169350961538,0.21633415384615384,2.939746762089767,-0.08939673286602548,2.9135713715271727
98.mat,normal,normal,491,251392,252416,,0.014437855168269231,0.06579254612719124,-0.2056947692307692,0.20402584615384614,0.40972061538461535,0.06735807886036022,4.646001446664711,0.05445004146634615,0.2056947692307692,3.053750533089587,-0.3217624285062664,3.0731689692305837
98.mat,normal,normal,492,251904,252928,,0.011429026442307692,0.06317328599362755,-0.19839323076923077,0.2138307692307692,0.412224,0.06419880613104599,4.220402389659267,0.050944528846153844,0.2138307692307692,3.3307592790893303,-0.19166441870954892,3.3095099511435064
98.mat,normal,normal,493,252416,253440,,0.010225820913461539,0.06346730199539025,-0.19839323076923077,0.2138307692307692,0.412224,0.06428581364444456,4.2318498159905324,0.05069109375,0.2138307692307692,3.326251269216404,-0.08673118274164801,3.267819654861678
98.mat,normal,normal,494,252928,253952,,0.0126092109375,0.06242705865227104,-0.18712800000000002,0.18337292307692307,0.37050092307692306,0.06368775276644999,4.153476968899029,0.05118349939903846,0.18712800000000002,2.9382101246888204,-0.1163864473471068,2.862495227505578
98.mat,normal,normal,495,253440,254464,,0.011977864182692307,0.06882511483285975,-0.21633415384615384,0.21341353846153846,0.4297476923076923,0.06985961395638653,4.997494438026603,0.05590484855769231,0.21633415384615384,3.096698386826399,-0.05390143706891607,2.894830891150195
98.mat,normal,normal,496,253952,254976,,0.00848946454326923,0.0675364264749558,-0.21633415384615384,0.21341353846153846,0.4297476923076923,0.0680679066024403,4.744437667060261,0.05529754146634615,0.21633415384615384,3.17821076981997,-0.09176735307806407,2.8510956925679394
98.mat,normal,normal,497,254464,255488,,0.008462572716346154,0.05940103056544473,-0.18316430769230768,0.14790830769230767,0.33107261538461535,0.06000081307129384,3.6864999108775383,0.04961766165865384,0.18316430769230768,3.0526970938146536,-0.25474766945266475,2.563062594169278
98.mat,normal,normal,498,254976,256000,,0.011459585336538462,0.06458367399406864,-0.20506892307692307,0.18900553846153845,0.3940744615384615,0.0655924770279149,4.405629995681325,0.053553443509615384,0.20506892307692307,3.1264091915071788,-0.29195718739355125,2.938844129190449
98.mat,normal,normal,499,255488,256512,,0.010070989182692306,0.062488380820339515,-0.20506892307692307,0.18900553846153845,0.3940744615384615,0.06329472774778071,4.102371902121657,0.050929453125,0.20506892307692307,3.2399052870698766,-0.19783458749177055,3.03945163087378
98.mat,normal,normal,500,256000,257024,,0.00858867908653846,0.06301297806346844,-0.18253846153846154,0.1656406153846154,0.3481790769230769,0.06359560372288872,4.141466432387787,0.05047921875,0.18253846153846154,2.87030000266974,-0.13095623167397286,2.86999801444271
98.mat,normal,normal,501,256512,257536,,0.011909208533653846,0.07219359986113734,-0.19609846153846153,0.1869193846153846,0.38301784615384615,0.0731692907496585,5.482234991419455,0.05899842728365384,0.19609846153846153,2.680065086413274,-0.1424908281153355,2.668107867001136
98.mat,normal,normal,502,257024,258048,,0.009608123798076924,0.0682502129181242,-0.19609846153846153,0.1869193846153846,0.38301784615384615,0.0689232007838323,4.864417388839384,0.05580624519230769,0.19609846153846153,2.8451734583634756,-0.12089205429184285,2.70398703002428
98.mat,normal,normal,503,257536,258560,,0.007277091346153846,0.06771775262333771,-0.1794092307692308,0.23823876923076923,0.417648,0.06810763598023226,4.749977680707408,0.054997860576923074,0.23823876923076923,3.4979744311844607,-0.11908260525374985,2.9053574141426677
98.mat,normal,normal,504,258048,259072,,0.009090048677884615,0.07102684017065136,-0.19818461538461538,0.23823876923076923,0.4364233846153846,0.07160615203733242,5.250499593823811,0.057485558293269234,0.23823876923076923,3.3270712424713804,-0.17889130830895297,2.9107537868828013
98.mat,normal,normal,505,258560,259584,,0.010898524038461537,0.06348177808912019,-0.19818461538461538,0.16772676923076923,0.36591138461538464,0.06441051137487751,4.248283110986982,0.05105005889423077,0.19818461538461538,3.076898648235819,-0.17575445802270548,2.9532747804351898
98.mat,normal,normal,506,259072,260096,,0.009230823317307691,0.06341721823020721,-0.16897846153846155,0.19964492307692308,0.36862338461538463,0.06408550278474123,4.20551850718523,0.05117270192307692,0.19964492307692308,3.115289954803058,-0.00169097888958461,2.8173117218264663
98.mat,normal,normal,507,259584,260608,,0.009904137620192308,0.06351994941163427,-0.16897846153846155,0.19964492307692308,0.36862338461538463,0.06428744757148387,4.232064937222438,0.05189654026442308,0.19964492307692308,3.105503960968805,-0.10182697633981293,2.824107396598764
98.mat,normal,normal,508,260096,261120,,0.010678092548076923,0.05983265569970818,-0.1635544615384615,0.17815753846153848,0.341712,0.060778025210968464,3.7826235889102007,0.04954126442307692,0.17815753846153848,2.9312821178410964,-0.2009354228251367,2.7412348073808057
98.mat,normal,normal,509,260608,261632,,0.008293887620192307,0.06205512748992173,-0.1635544615384615,0.21341353846153846,0.37696799999999997,0.0626069278885877,4.013698477718343,0.050086638822115385,0.21341353846153846,3.408784708904903,0.010574317659361898,2.8847709590786814
98.mat,normal,normal,510,261120,262144,,0.007679653846153846,0.061406104348993885,-0.14957723076923077,0.21341353846153846,0.36299076923076923,0.06188446278765189,3.9215992161446622,0.049732359375,0.21341353846153846,3.4485802872748432,0.05951712721481135,2.8240525994804333
98.mat,normal,normal,511,261632,262656,,0.007756051081730769,0.06330426801370576,-0.22843384615384613,0.16292861538461537,0.3913624615384615,0.0637776346153846,4.165208757384709,0.05162436237980769,0.22843384615384613,3.581723397674598,-0.22562675906438862,2.896263344348321
98.mat,normal,normal,512,262144,263168,,0.00835846875,0.06633829359389938,-0.22843384615384613,0.22676492307692306,0.4551987692307692,0.06686279381535831,4.5779283935182,0.05403953365384615,0.22843384615384613,3.4164567933139316,-0.21611904733220352,2.961305051482417
98.mat,normal,normal,513,262656,263680,,0.007764200120192307,0.06479276895525986,-0.20798953846153845,0.22676492307692306,0.43475446153846153,0.06525630783607114,4.3605869694935855,0.05242907992788461,0.22676492307692306,3.4749885580884987,-0.23158563483091293,2.9547526507106334
98.mat,normal,normal,514,263168,264192,,0.008992871394230769,0.06550132553224443,-0.20798953846153845,0.173568,0.38155753846153845,0.06611577256898864,4.476206471571691,0.05203568509615385,0.20798953846153845,3.1458384342611363,-0.22428845383983423,3.0693573136767425
98.mat,normal,normal,515,263680,264704,,0.008531024639423077,0.06483368785503775,-0.1908830769230769,0.173568,0.3644510769230769,0.06539254898138559,4.378813913377703,0.05213815925480769,0.1908830769230769,2.9190340473575045,-0.04499617287614813,2.8588978738378192
98.mat,normal,normal,516,264192,265216,,0.005163230769230769,0.0642247206503146,-0.17273353846153844,0.15750461538461538,0.33023815384615385,0.06443193070665566,4.251109063257372,0.05258126322115385,0.17273353846153844,2.6808685781165735,-0.12380233037285238,2.567826477709474
98.mat,normal,normal,517,264704,265728,,0.005066053485576923,0.06783280206965936,-0.20339999999999997,0.18629353846153843,0.3896935384615384,0.06802171663917568,4.738000828969278,0.05489905348557692,0.20339999999999997,2.9902215064044086,-0.19920540876840082,2.703169103876253
98.mat,normal,normal,518,265216,266240,,0.005817802283653846,0.06380370324036713,-0.20339999999999997,0.18629353846153843,0.3896935384615384,0.06406839603577198,4.20327359549084,0.050387745793269226,0.20339999999999997,3.1747322015562673,-0.1821868985077263,3.0233774278105345
98.mat,normal,normal,519,265728,266752,,0.007749124399038462,0.06100106528551149,-0.18900553846153845,0.17961784615384613,0.3686233846153846,0.061491291212000164,3.871927188397065,0.04877219891826923,0.18900553846153845,3.073696042693927,-0.1821681690604251,3.0703497302616367
98.mat,normal,normal,520,266240,267264,,0.00825110516826923,0.06517218534649263,-0.19672430769230767,0.17961784615384613,0.37634215384615377,0.06569242330235221,4.419066346839479,0.053544683293269224,0.19672430769230767,2.994627048295675,-0.23074909288093276,2.742168768832615
98.mat,normal,normal,521,266752,267776,,0.006065125600961538,0.06330531238661198,-0.19672430769230767,0.1779489230769231,0.37467323076923076,0.06359519105185522,4.141412684720094,0.052257950120192305,0.19672430769230767,3.093383390086936,-0.19307118510928642,2.5674300978126707
98.mat,normal,normal,522,267264,268288,,0.006156394831730768,0.06441186068624148,-0.20152246153846154,0.1846246153846154,0.3861470769230769,0.06470540158586409,4.2872719302532545,0.05277745132211538,0.20152246153846154,3.114461182470627,-0.11082176679150735,2.759381237312976
98.mat,normal,normal,523,267776,268800,,0.006047197716346153,0.06469607914608644,-0.20152246153846154,0.1846246153846154,0.3861470769230769,0.06497808289798386,4.323482887267597,0.052779488581730774,0.20152246153846154,3.1013913083855074,-0.09068438351817337,2.724862409650984
98.mat,normal,normal,524,268288,269312,,0.00735593329326923,0.0578531067266575,-0.14916,0.15833907692307692,0.3074990769230769,0.05831887955491815,3.4827179136420354,0.04685676742788461,0.15833907692307692,2.715056910022696,-0.09821338688457702,2.749187454986746
98.mat,normal,normal,525,268800,269824,,0.007303371995192307,0.06217358322279684,-0.2238443076923077,0.17294215384615383,0.39678646153846153,0.06260106782845005,4.012947141900497,0.049646183293269225,0.2238443076923077,3.5757266681480204,-0.27416988231761036,3.2067253038853973
98.mat,normal,normal,526,269312,270336,,0.008492520432692307,0.0678075378419082,-0.2238443076923077,0.22697353846153845,0.4508178461538461,0.06833728917276063,4.782064733677065,0.05434878966346154,0.22697353846153845,3.321371702123196,-0.12961987651992507,3.2217080646783427
98.mat,normal,normal,527,269824,270848,,0.008972702524038461,0.0649151031031326,-0.2261390769230769,0.22697353846153845,0.45311261538461534,0.06553228213235994,4.397547521510627,0.052157716947115386,0.22697353846153845,3.4635378331497937,-0.15612518393746325,3.366676616555868
98.mat,normal,normal,528,270336,271360,,0.008241122596153845,0.0638904265854621,-0.2261390769230769,0.1693956923076923,0.3955347692307692,0.06441973851947212,4.249500375979172,0.05206176201923077,0.2261390769230769,3.5104004163446194,-0.2918178289167267,2.9797579086933332
98.mat,normal,normal,529,270848,271872,,0.007907826923076922,0.06426269787031491,-0.19797599999999999,0.1785747692307692,0.3765507692307692,0.06474741743279586,4.292841537757917,0.05176350721153846,0.19797599999999999,3.0576663571551737,-0.2231501043555314,3.0426617132795477
98.mat,normal,normal,530,271360,272384,,0.0077191766826923075,0.06669279626815951,-0.19797599999999999,0.1800350769230769,0.3780110769230769,0.0671380276946296,4.615695117030249,0.053092615384615384,0.19797599999999999,2.9487908238461307,-0.16645975255181802,3.1315309604009327
98.mat,normal,normal,531,271872,272896,,0.009884987379807694,0.0699510284457035,-0.20944984615384615,0.20798953846153845,0.4174393846153846,0.07064601443896588,5.110639980657231,0.05618089723557692,0.20944984615384615,2.964779369568457,-0.14528468811377804,3.0638857549245184
98.mat,normal,normal,532,272384,273408,,0.011243228365384616,0.06801577622806931,-0.20944984615384615,0.2125790769230769,0.4220289230769231,0.06893878443940672,4.866617343982579,0.054618930288461535,0.2125790769230769,3.0835918945863954,-0.12647822642582135,3.2234549778373296
98.mat,normal,normal,533,272896,273920,,0.009993573317307693,0.07093290691526204,-0.22676492307692306,0.2125790769230769,0.43934399999999996,0.07163343347276907,5.254501162083976,0.05719850841346154,0.22676492307692306,3.1656296798890766,-0.17722292014463448,3.0723288933383524
98.mat,normal,normal,534,273408,274432,,0.006527379807692307,0.0691659816789147,-0.22676492307692306,0.2073636923076923,0.43412861538461534,0.06947330212939237,4.942376661772118,0.055586221153846156,0.22676492307692306,3.2640585105817297,-0.17069450399522054,3.017894820244254
98.mat,normal,normal,535,273920,274944,,0.007535008413461538,0.062087946183476614,-0.15249784615384615,0.1856676923076923,0.33816553846153846,0.06254350016646994,4.005569958986982,0.051056170673076925,0.1856676923076923,2.968616911598139,0.020503808253872602,2.5747252578950963
98.mat,normal,normal,536,274432,275456,,0.010100936899038461,0.06767543573731997,-0.22467876923076924,0.18983999999999998,0.41451876923076925,0.06842509428911649,4.794361373157869,0.055320766225961535,0.22467876923076924,3.283572665287835,-0.15437235437964117,2.7820470812403357
98.mat,normal,normal,537,274944,275968,,0.010844944110576923,0.06728489605905758,-0.22467876923076924,0.18983999999999998,0.41451876923076925,0.06815328348979027,4.756346931650272,0.054370995793269226,0.22467876923076924,3.296668300084627,-0.2050097024054054,3.0045668201352216
98.mat,normal,normal,538,275456,276480,,0.011421081129807692,0.06510745340907965,-0.1712732307692308,0.1829556923076923,0.3542289230769231,0.06610160046163123,4.474287701595266,0.05324398377403846,0.1829556923076923,2.767795197502387,-0.0984561431048275,2.8066903453326875
98.mat,normal,normal,539,275968,276992,,0.011155015024038461,0.06657082459972845,-0.19985353846153847,0.1829556923076923,0.3828092307692308,0.06749895590358664,4.665455665228118,0.054278096754807686,0.19985353846153847,2.9608389608876626,-0.15922623299856092,2.7799423093679456
98.mat,normal,normal,540,276480,277504,,0.008532246995192307,0.061906382872150216,-0.19985353846153847,0.1775316923076923,0.3773852307692308,0.06249159526768557,3.998924266598627,0.049781864783653845,0.19985353846153847,3.198086680332911,-0.20688146033722343,2.9241058549673564
98.mat,normal,normal,541,276992,278016,,0.008802998798076923,0.061306576535623845,-0.19046584615384615,0.18629353846153843,0.3767593846153846,0.06193536238981127,3.928052853101822,0.048856337740384614,0.19046584615384615,3.075235839454839,-0.09455722031221,3.0409782041458158
98.mat,normal,normal,542,277504,278528,,0.00931190625,0.06432095717400675,-0.19046584615384615,0.18629353846153843,0.3767593846153846,0.06499151582929268,4.325270660904142,0.05162089903846154,0.19046584615384615,2.9306263089969296,-0.07840218932911219,2.856570821799088
98.mat,normal,normal,543,278016,279040,,0.0109618828125,0.06607939575894568,-0.22467876923076924,0.1977673846153846,0.4224461538461538,0.0669824560512852,4.594329004710248,0.05395580228365385,0.22467876923076924,3.3542927875829065,-0.19690012372685606,2.8508204821048126
98.mat,normal,normal,544,278528,279552,,0.01284879266826923,0.06748324901898463,-0.22467876923076924,0.1977673846153846,0.4224461538461538,0.06869556296581648,4.832338300099028,0.05456820252403846,0.22467876923076924,3.2706445587948774,-0.11874775860717554,2.95124333124195
98.mat,normal,normal,545,279040,280064,,0.01238001923076923,0.0662436572977711,-0.23010276923076922,0.19046584615384615,0.4205686153846154,0.06739055578001088,4.650482696538887,0.05359174399038462,0.23010276923076922,3.4144661156750233,-0.09315768736302289,2.9549883438571602
98.mat,normal,normal,546,279552,280576,,0.012209093149038461,0.06418308651935344,-0.23010276923076922,0.18358153846153846,0.4136843076923077,0.06533399230624673,4.370975283888852,0.05290213161057693,0.23010276923076922,3.5219456381704477,-0.012766278564570188,2.842701992653699
98.mat,normal,normal,547,280064,281088,,0.010636532451923076,0.06062168572596093,-0.1666836923076923,0.1775316923076923,0.3442153846153846,0.0615477424675998,3.8790395933265795,0.04973439663461539,0.1775316923076923,2.88445498059112,0.05237894835972021,2.714359507336878
98.mat,normal,normal,548,280576,281600,,0.0119206171875,0.06202921783707188,-0.16251138461538459,0.1585476923076923,0.3210590769230769,0.06316426980192075,4.085478379120473,0.05148256911057692,0.16251138461538459,2.572837224627743,-0.09993725796113045,2.5639535372176114
98.mat,normal,normal,549,281088,282112,,0.011499719350961538,0.0681696791504278,-0.19651569230769228,0.19025723076923076,0.386772923076923,0.0691328337378351,4.894053069438106,0.05614096694711538,0.19651569230769228,2.842581182916278,-0.11010951231883613,2.656957462085563
98.mat,normal,normal,550,281600,282624,,0.011665959735576922,0.06761479791409422,-0.19651569230769228,0.1940123076923077,0.390528,0.06861381430525418,4.820844045840284,0.05498502584134615,0.19651569230769228,2.86408348369258,-0.15691210315648021,2.861971757420766
98.mat,normal,normal,551,282112,283136,,0.013706275240384615,0.06381099623429161,-0.17565415384615385,0.1940123076923077,0.36966646153846155,0.06526641725556842,4.361938146691029,0.05276013461538462,0.1940123076923077,2.9726207726345244,-0.025950007026458194,2.64263671875569
